"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorEqual.category record1Value","[0] StringAttributeComparatorEqual.category record2Value","[0] StringAttributeComparatorEqual.category record1PreprocessedValue","[0] StringAttributeComparatorEqual.category record2PreprocessedValue","[0] StringAttributeComparatorEqual.category similarity","[0] StringAttributeComparatorEqual.category postproccesedSimilarity","[1] StringListAttributeComparatorLevenshtein.commonNames record1Value","[1] StringListAttributeComparatorLevenshtein.commonNames record2Value","[1] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames similarity","[1] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[2] StringListAttributeComparatorLevenshtein.orders record1Value","[2] StringListAttributeComparatorLevenshtein.orders record2Value","[2] StringListAttributeComparatorLevenshtein.orders record1PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders record2PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders similarity","[2] StringListAttributeComparatorLevenshtein.orders postproccesedSimilarity","[3] StringListAttributeComparatorLevenshtein.families record1Value","[3] StringListAttributeComparatorLevenshtein.families record2Value","[3] StringListAttributeComparatorLevenshtein.families record1PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families record2PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families similarity","[3] StringListAttributeComparatorLevenshtein.families postproccesedSimilarity"
"WekaMatchingRule","BIO27174","http://www.wikidata.org/entity/q519527","0.23",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[mesosemia decolorata]","[none]","[mesosemia decolorata]","0.09999999999999998","0.09999999999999998","[hymenoptera]","[lepidoptera]","[hymenoptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[pteromalidae]","[riodinidae]","[pteromalidae]","[riodinidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO29000","http://www.wikidata.org/entity/q2178229","0.9076666666666666","1","Invertebrate","Invertebrate","Invertebrate","Invertebrate","1.0","1.0","[none]","[nereis (herfriedia) waikikiensis]","[none]","[nereis (herfriedia) waikikiensis]","0.0625","0.0625","[phyllodocida]","[phyllodocida]","[phyllodocida]","[phyllodocida]","1.0","1.0","[nereididae]","[nereididae]","[nereididae]","[nereididae]","1.0","1.0"
"WekaMatchingRule","BIO11511","http://www.wikidata.org/entity/q2095339","0.18",,"Insect","Insect","Insect","Insect","1.0","1.0","[hellgrammite, dobsonfly]","[corticarina cognata]","[hellgrammite, dobsonfly]","[corticarina cognata]","0.1578947368421053","0.1578947368421053","[megaloptera]","[coleoptera]","[megaloptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[corydalidae]","[latridiidae]","[corydalidae]","[latridiidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO25736","http://www.wikidata.org/entity/q1160027","0.99",,"Insect","Insect","Insect","Insect","1.0","1.0","[northern blue]","[lycastes exulans]","[northern blue]","[lycastes exulans]","0.125","0.125","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","[lycaenidae]","[zygaenidae]","[lycaenidae]","[zygaenidae]","0.8","0.8"
"WekaMatchingRule","BIO23098","http://www.wikidata.org/entity/q961386","0.865",,"Fungi","Fungi","Fungi","Fungi","1.0","1.0","[none]","[bloody milk cap]","[none]","[bloody milk cap]","0.06666666666666665","0.06666666666666665","[russulales]","[russulales]","[russulales]","[russulales]","1.0","1.0","[russulaceae]","[russulaceae]","[russulaceae]","[russulaceae]","1.0","1.0"
"WekaMatchingRule","BIO17983","http://www.wikidata.org/entity/q309126","0.38",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[formica uralensis]","[none]","[formica uralensis]","0.11764705882352944","0.11764705882352944","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[formicidae]","[formicidae]","[formicidae]","[formicidae]","1.0","1.0"
"WekaMatchingRule","BIO09345","http://www.wikidata.org/entity/q2186776","0.01","0","Insect","Insect","Insect","Insect","1.0","1.0","[none]","[cheumatopsyche emas]","[none]","[cheumatopsyche emas]","0.10526315789473684","0.10526315789473684","[trichoptera]","[trichoptera]","[trichoptera]","[trichoptera]","1.0","1.0","[hydropsychidae]","[hydropsychidae]","[hydropsychidae]","[hydropsychidae]","1.0","1.0"
"WekaMatchingRule","BIO00950","http://www.wikidata.org/entity/q2171196","0.26",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[agriotes aquilus]","[none]","[agriotes aquilus]","0.125","0.125","[trichoptera]","[coleoptera]","[trichoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[hydroptilidae]","[elateridae]","[hydroptilidae]","[elateridae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO24560","http://www.wikidata.org/entity/q1817347","0.13",,"Insect","Insect","Insect","Insect","1.0","1.0","[american snout, tropical snout, snout butterfly]","[libnotes perhyalina]","[american snout, tropical snout, snout butterfly]","[libnotes perhyalina]","0.21052631578947367","0.21052631578947367","[lepidoptera]","[diptera]","[lepidoptera]","[diptera]","0.5454545454545454","0.5454545454545454","[nymphalidae]","[limoniidae]","[nymphalidae]","[limoniidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO17351","http://www.wikidata.org/entity/q1314903","0.39",,"Insect","Insect","Insect","Insect","1.0","1.0","[variegated fritillary, butterfly, varigated fritillary]","[sharp angled carpet, euphyia unangulata]","[variegated fritillary, butterfly, varigated fritillary]","[sharp angled carpet, euphyia unangulata]","0.19047619047619047","0.19047619047619047","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","[nymphalidae]","[geometridae]","[nymphalidae]","[geometridae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO01233","http://www.wikidata.org/entity/q27938","0.38464285714285723",,"Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[brandegee s onion]","[welsh onion]","[brandegee s onion]","[welsh onion]","0.4117647058823529","0.4117647058823529","[asparagales]","[amaryllidales, iridales, asparagales]","[asparagales]","[amaryllidales, iridales, asparagales]","1.0","1.0","[amaryllidaceae]","[alliaceae, amaryllidaceae]","[amaryllidaceae]","[alliaceae, amaryllidaceae]","1.0","1.0"
"WekaMatchingRule","BIO00653","http://www.wikidata.org/entity/q1818042","0.8576666666666667",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[aegus elegantulus]","[none]","[aegus elegantulus]","0.05882352941176472","0.05882352941176472","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[aegialiidae]","[lucanidae]","[aegialiidae]","[lucanidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO21293","http://www.wikidata.org/entity/q2153581","0.29",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hydrovatus eximius]","[none]","[hydrovatus eximius]","0.11111111111111116","0.11111111111111116","[trichoptera]","[coleoptera]","[trichoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[hydroptilidae]","[dytiscidae]","[hydroptilidae]","[dytiscidae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO28939","http://www.wikidata.org/entity/q2077058","0.02",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[neoneura bilinearis]","[none]","[neoneura bilinearis]","0.21052631578947367","0.21052631578947367","[trichoptera]","[odonata]","[trichoptera]","[odonata]","0.18181818181818177","0.18181818181818177","[hydroptilidae]","[protoneuridae]","[hydroptilidae]","[protoneuridae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO21685","http://www.wikidata.org/entity/q1106255","0.45",,"Fish","Fish","Fish","Fish","1.0","1.0","[barred blenny]","[suvattis barb, hypsibarbus suvattii]","[barred blenny]","[suvattis barb, hypsibarbus suvattii]","0.19999999999999996","0.19999999999999996","[perciformes]","[cypriniformes]","[perciformes]","[cypriniformes]","0.6153846153846154","0.6153846153846154","[blenniidae]","[cyprinidae]","[blenniidae]","[cyprinidae]","0.4","0.4"
"WekaMatchingRule","BIO08729","http://www.wikidata.org/entity/q2108762","0.11",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[certonotus cestus]","[none]","[certonotus cestus]","0.17647058823529416","0.17647058823529416","[lepidoptera]","[hymenoptera]","[lepidoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","[sphingidae]","[ichneumonidae]","[sphingidae]","[ichneumonidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO37626","http://www.wikidata.org/entity/q747544","0.28",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[purple tiger, rhyparia purpurata]","[none]","[purple tiger, rhyparia purpurata]","0.08333333333333337","0.08333333333333337","[trichoptera]","[lepidoptera]","[trichoptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[rhyacophilidae]","[arctiidae]","[rhyacophilidae]","[arctiidae]","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","BIO10797","http://www.wikidata.org/entity/q2134721","0.05",,"Insect","Insect","Insect","Insect","1.0","1.0","[ochre ringlet]","[coelichneumon histricus]","[ochre ringlet]","[coelichneumon histricus]","0.26086956521739135","0.26086956521739135","[lepidoptera]","[hymenoptera]","[lepidoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","[nymphalidae]","[ichneumonidae]","[nymphalidae]","[ichneumonidae]","0.3076923076923077","0.3076923076923077"
"WekaMatchingRule","BIO18453","http://www.wikidata.org/entity/q302443","0.04",,"Fish","Fish","Fish","Fish","1.0","1.0","[western mosquitofish, mosquitofish]","[pecos gambusia, gambusia nobilis]","[western mosquitofish, mosquitofish]","[pecos gambusia, gambusia nobilis]","0.25","0.25","[cyprinodontiformes]","[cyprinodontiformes]","[cyprinodontiformes]","[cyprinodontiformes]","1.0","1.0","[poeciliidae]","[poeciliidae]","[poeciliidae]","[poeciliidae]","1.0","1.0"
"WekaMatchingRule","BIO43456","http://www.wikidata.org/entity/q2149244",,"0","Vascular Plant","Spider/Scorpion","Vascular Plant","Spider/Scorpion","0.0","0.0","[fleshy honeysweet]","[tidarren scenicum]","[fleshy honeysweet]","[tidarren scenicum]","0.0","0.0","[caryophyllales]","[araneae, xiphosura, xiphosurida]","[caryophyllales]","[araneae, xiphosura, xiphosurida]","0.2857142857142857","0.2857142857142857","[amaranthaceae]","[theridiidae]","[amaranthaceae]","[theridiidae]","0.23076923076923073","0.23076923076923073"
"WekaMatchingRule","BIO04468","http://www.wikidata.org/entity/q1838277","0.28",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[athripsodes caeruleatus]","[none]","[athripsodes caeruleatus]","0.08695652173913049","0.08695652173913049","[diptera]","[trichoptera]","[diptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[muscidae]","[leptoceridae]","[muscidae]","[leptoceridae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO19789","http://www.wikidata.org/entity/q1571207","0.01",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[haliplus mucronatus]","[none]","[haliplus mucronatus]","0.10526315789473684","0.10526315789473684","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[haliplidae]","[haliplidae]","[haliplidae]","[haliplidae]","1.0","1.0"
"WekaMatchingRule","BIO21796","http://www.wikidata.org/entity/q965032","0.19",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hypnoidus conformis]","[none]","[hypnoidus conformis]","0.1578947368421053","0.1578947368421053","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[cosmopterigidae]","[elateridae]","[cosmopterigidae]","[elateridae]","0.4666666666666667","0.4666666666666667"
"WekaMatchingRule","BIO35661","http://www.wikidata.org/entity/q2182880","0.25",,"Insect","Insect","Insect","Insect","1.0","1.0","[dogwood probole]","[protoleptonyx pulchellus]","[dogwood probole]","[protoleptonyx pulchellus]","0.20833333333333337","0.20833333333333337","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[geometridae]","[leaf beetle]","[geometridae]","[leaf beetle]","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","BIO43814","http://www.wikidata.org/entity/q1813265","0.16",,"Insect","Insect","Insect","Insect","1.0","1.0","[a ground beetle]","[trentepohlia metatarsatra]","[a ground beetle]","[trentepohlia metatarsatra]","0.16000000000000003","0.16000000000000003","[coleoptera]","[diptera]","[coleoptera]","[diptera]","0.5","0.5","[carabidae]","[tipulidae]","[carabidae]","[tipulidae]","0.4444444444444444","0.4444444444444444"
"WekaMatchingRule","BIO41070","http://www.wikidata.org/entity/q589928","0.6",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[sphecodes hagensi]","[none]","[sphecodes hagensi]","0.11764705882352944","0.11764705882352944","[coleoptera]","[hymenoptera]","[coleoptera]","[hymenoptera]","0.6363636363636364","0.6363636363636364","[hydrophilidae]","[halictidae]","[hydrophilidae]","[halictidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO24208","http://www.wikidata.org/entity/q2131607","0.51",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[leptapoderus submaculatus]","[none]","[leptapoderus submaculatus]","0.07999999999999996","0.07999999999999996","[hymenoptera]","[coleoptera]","[hymenoptera]","[coleoptera]","0.6363636363636364","0.6363636363636364","[formicidae]","[attelabidae]","[formicidae]","[attelabidae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO08578","http://www.wikidata.org/entity/q2056945","0.68",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[centris merrillae]","[none]","[centris merrillae]","0.11764705882352944","0.11764705882352944","[ephemeroptera]","[hymenoptera]","[ephemeroptera]","[hymenoptera]","0.6923076923076923","0.6923076923076923","[baetidae]","[apidae]","[baetidae]","[apidae]","0.625","0.625"
"WekaMatchingRule","BIO06216","http://www.wikidata.org/entity/q1484571",,"1","Nonvascular Plant","Vascular Plant","Nonvascular Plant","Vascular Plant","0.0","0.0","[dry calcareous bryum moss]","[dry calcareous bryum moss, bryum caespiticium]","[dry calcareous bryum moss]","[dry calcareous bryum moss, bryum caespiticium]","1.0","1.0","[bryales]","[bryales]","[bryales]","[bryales]","1.0","1.0","[bryaceae]","[bryaceae]","[bryaceae]","[bryaceae]","1.0","1.0"
"WekaMatchingRule","BIO35739","http://www.wikidata.org/entity/q2158451","0.04",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[protarchus atrofacies]","[none]","[protarchus atrofacies]","0.09523809523809523","0.09523809523809523","[diptera]","[hymenoptera]","[diptera]","[hymenoptera]","0.4545454545454546","0.4545454545454546","[simuliidae]","[ichneumonidae]","[simuliidae]","[ichneumonidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO15806","http://www.wikidata.org/entity/q743922","0.06",,"Insect","Insect","Insect","Insect","1.0","1.0","[common baskettail]","[epicauta rufifrons]","[common baskettail]","[epicauta rufifrons]","0.0","0.0","[odonata]","[coleoptera]","[odonata]","[coleoptera]","0.30000000000000004","0.30000000000000004","[corduliidae]","[meloidae]","[corduliidae]","[meloidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO20208","http://www.wikidata.org/entity/q2090512","0.28",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[helicopsyche vazquezae]","[none]","[helicopsyche vazquezae]","0.09090909090909094","0.09090909090909094","[coleoptera]","[trichoptera]","[coleoptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[hydrophilidae]","[snail case caddisfly]","[hydrophilidae]","[snail case caddisfly]","0.050000000000000044","0.050000000000000044"
"WekaMatchingRule","BIO43380","http://www.wikidata.org/entity/q1777800","0.3",,"Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[swamp cedar, eastern arbor vitae, eastern arborvitae, eastern white cedar, arborvitae, northern white cedar, northern whitecedar, white cedar]","[tamarisk thuidium moss, thuidium tamariscinum]","[swamp cedar, eastern arbor vitae, eastern arborvitae, eastern white cedar, arborvitae, northern white cedar, northern whitecedar, white cedar]","[tamarisk thuidium moss, thuidium tamariscinum]","0.23809523809523814","0.23809523809523814","[pinales]","[hypnales]","[pinales]","[hypnales]","0.625","0.625","[cupressaceae]","[thuidiaceae]","[cupressaceae]","[thuidiaceae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO07600","http://www.wikidata.org/entity/q428085",,"0",,,,,,,"[emory s sedge, sedge]","[geyers sedge, carex geyeri]","[emory s sedge, sedge]","[geyers sedge, carex geyeri]","0.6153846153846154","0.6153846153846154","[poales]","[poales]","[poales]","[poales]","1.0","1.0","[cyperaceae]","[cyperaceae]","[cyperaceae]","[cyperaceae]","1.0","1.0"
"WekaMatchingRule","BIO13462","http://www.wikidata.org/entity/q690423","0.71",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[dialeurodes adinobotris]","[none]","[dialeurodes adinobotris]","0.08695652173913049","0.08695652173913049","[hymenoptera]","[hemiptera]","[hymenoptera]","[hemiptera]","0.6363636363636364","0.6363636363636364","[ichneumonidae]","[aleyrodidae]","[ichneumonidae]","[aleyrodidae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO14187","http://www.wikidata.org/entity/q1851344","0.07",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[dolichopeza incisuralis]","[none]","[dolichopeza incisuralis]","0.08695652173913049","0.08695652173913049","[hymenoptera]","[diptera]","[hymenoptera]","[diptera]","0.4545454545454546","0.4545454545454546","[formicidae]","[tipulidae]","[formicidae]","[tipulidae]","0.4","0.4"
"WekaMatchingRule","BIO00668","http://www.wikidata.org/entity/q2140176","0.53",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[aeolus scutellatus]","[none]","[aeolus scutellatus]","0.11111111111111116","0.11111111111111116","[orthoptera]","[coleoptera]","[orthoptera]","[coleoptera]","0.6","0.6","[acrididae]","[elateridae]","[acrididae]","[elateridae]","0.4","0.4"
"WekaMatchingRule","BIO10862","http://www.wikidata.org/entity/q729889","0.47",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[colletes angelicus]","[none]","[colletes angelicus]","0.16666666666666663","0.16666666666666663","[hemiptera]","[hymenoptera]","[hemiptera]","[hymenoptera]","0.6363636363636364","0.6363636363636364","[cicadellidae]","[colletidae]","[cicadellidae]","[colletidae]","0.5","0.5"
"WekaMatchingRule","BIO02424","http://www.wikidata.org/entity/q2163426","0.09",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[anthophorula minima]","[none]","[anthophorula minima]","0.1578947368421053","0.1578947368421053","[lepidoptera]","[hymenoptera]","[lepidoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","[geometridae]","[apidae]","[geometridae]","[apidae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO19400","http://www.wikidata.org/entity/q312228",,"1",,,,,,,"[gumweed, tarweed, curlytop gumweed, matchbrush, curlycup gumweed, rosinweed, broom snakeweed]","[curlycup gumweed, grindelia squarrosa]","[gumweed, tarweed, curlytop gumweed, matchbrush, curlycup gumweed, rosinweed, broom snakeweed]","[curlycup gumweed, grindelia squarrosa]","1.0","1.0","[asterales]","[asterales]","[asterales]","[asterales]","1.0","1.0","[asteraceae]","[asteraceae]","[asteraceae]","[asteraceae]","1.0","1.0"
"WekaMatchingRule","BIO26776","http://www.wikidata.org/entity/q470853","0.82",,"Bird","Bird","Bird","Bird","1.0","1.0","[surf scoter]","[calandra lark]","[surf scoter]","[calandra lark]","0.07692307692307687","0.07692307692307687","[anseriformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","[anseriformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","0.8461538461538461","0.8461538461538461","[anatidae]","[lark]","[anatidae]","[lark]","0.125","0.125"
"WekaMatchingRule","BIO41737","http://www.wikidata.org/entity/q2062235","0.75",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[stelis vernalis]","[none]","[stelis vernalis]","0.06666666666666665","0.06666666666666665","[coleoptera]","[hymenoptera]","[coleoptera]","[hymenoptera]","0.6363636363636364","0.6363636363636364","[staphylinidae]","[megachilidae]","[staphylinidae]","[megachilidae]","0.46153846153846156","0.46153846153846156"
