resource,superClass,super2Class,super3Class,super4Class,parentTaxon,parent2Taxon,parent3Taxon,parent4Taxon,taxonName,taxonCommonName,differentFrom,endemic,conservationStatus,resourceLabel,superClassLabel,super2ClassLabel,super3ClassLabel,super4ClassLabel,parentTaxonLabel,parent2TaxonLabel,parent3TaxonLabel,parent4TaxonLabel,taxonNameLabel,taxonCommonNameLabel,differentFromLabel,endemicToLabel,conservationStatusLabel
http://www.wikidata.org/entity/Q328230,http://www.wikidata.org/entity/Q7368,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Karakul,sheep,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q328230,http://www.wikidata.org/entity/Q7368,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Karakul,sheep,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q328230,http://www.wikidata.org/entity/Q7368,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Karakul,sheep,productive animal,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q328230,http://www.wikidata.org/entity/Q7368,http://www.wikidata.org/entity/Q59099,http://www.wikidata.org/entity/Q72638,http://www.wikidata.org/entity/Q159344,,,,,,,,,,Karakul,sheep,herbivore,consumer,heterotroph,,,,,,,,,
http://www.wikidata.org/entity/Q328230,http://www.wikidata.org/entity/Q7368,http://www.wikidata.org/entity/Q59099,http://www.wikidata.org/entity/Q72638,http://www.wikidata.org/entity/Q7239,,,,,,,,,,Karakul,sheep,herbivore,consumer,organism,,,,,,,,,
http://www.wikidata.org/entity/Q328230,http://www.wikidata.org/entity/Q7368,http://www.wikidata.org/entity/Q59099,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,,,,,Karakul,sheep,herbivore,animal,organism,,,,,,,,,
http://www.wikidata.org/entity/Q328759,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Glan Cattle,cattle,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q328759,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Glan Cattle,cattle,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,dogs,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,dogs,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Koer,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Koer,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,כלב,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,כלב,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Вовк,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Вовк,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Волки,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Волки,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,coyote,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,coyote,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,wolves,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,wolves,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Kaniso,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Kaniso,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Wulwer,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Wulwer,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,イヌ属,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,イヌ属,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,개속,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,개속,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Canis(genus),http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Canis(genus),dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Ektehundedyr,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Ektehundedyr,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,犬属,http://www.wikidata.org/entity/Q144,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,犬属,dog,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,dogs,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,dogs,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Koer,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Koer,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,כלב,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,כלב,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Вовк,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Вовк,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Волки,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Волки,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,coyote,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,coyote,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,wolves,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,wolves,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Kaniso,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Kaniso,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Wulwer,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Wulwer,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,イヌ属,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,イヌ属,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,개속,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,개속,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Canis(genus),http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Canis(genus),jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Ektehundedyr,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Ektehundedyr,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,犬属,http://www.wikidata.org/entity/Q125525,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,犬属,jackal,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,dogs,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,dogs,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Koer,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Koer,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,כלב,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,כלב,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Вовк,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Вовк,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Волки,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Волки,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,coyote,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,coyote,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,wolves,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,wolves,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Kaniso,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Kaniso,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Wulwer,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Wulwer,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,イヌ属,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,イヌ属,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,개속,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,개속,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Canis(genus),http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Canis(genus),wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,Ektehundedyr,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,Ektehundedyr,wolf,,
http://www.wikidata.org/entity/Q149892,http://www.wikidata.org/entity/Q25324,http://www.wikidata.org/entity/Q25306,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,Canis,犬属,http://www.wikidata.org/entity/Q3711329,,,Canis,Canidae,Carnivora,mammal,animal,,,,,Canis,犬属,wolf,,
http://www.wikidata.org/entity/Q164220,http://www.wikidata.org/entity/Q3826230,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Anglo-Norman horse,sport horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q164220,http://www.wikidata.org/entity/Q3826230,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Anglo-Norman horse,sport horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q164220,http://www.wikidata.org/entity/Q1570282,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Anglo-Norman horse,half-bred horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q164220,http://www.wikidata.org/entity/Q1570282,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Anglo-Norman horse,half-bred horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q164220,http://www.wikidata.org/entity/Q3826230,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Anglo-Norman horse,sport horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q164220,http://www.wikidata.org/entity/Q1570282,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Anglo-Norman horse,half-bred horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q164220,http://www.wikidata.org/entity/Q1570282,http://www.wikidata.org/entity/Q4390467,http://www.wikidata.org/entity/Q7239,http://www.wikidata.org/entity/Q27043950,,,,,,,,,,Anglo-Norman horse,half-bred horse,crossbreed,organism,anatomical entity,,,,,,,,,
http://www.wikidata.org/entity/Q164392,http://www.wikidata.org/entity/Q4767951,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Holando-Argentino,cattle,cattle,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q164392,http://www.wikidata.org/entity/Q4767951,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Holando-Argentino,cattle,cattle,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q164392,http://www.wikidata.org/entity/Q4767951,http://www.wikidata.org/entity/Q103459,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Holando-Argentino,cattle,livestock,animal living in captivity,individual animal,,,,,,,,,
