"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringListAttributeComparatorLevenshtein.commonNames record1Value","[2] StringListAttributeComparatorLevenshtein.commonNames record2Value","[2] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.commonNames similarity","[2] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record1Value","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record2Value","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record1PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record2PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.commonNames similarity","[3] StringListAttributeAsWholeComparatorJaccard.commonNames postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.orders record1Value","[4] StringListAttributeAsWholeComparatorJaccard.orders record2Value","[4] StringListAttributeAsWholeComparatorJaccard.orders record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.orders record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.orders similarity","[4] StringListAttributeAsWholeComparatorJaccard.orders postproccesedSimilarity","[5] StringListAttributeComparatorLevenshtein.orders record1Value","[5] StringListAttributeComparatorLevenshtein.orders record2Value","[5] StringListAttributeComparatorLevenshtein.orders record1PreprocessedValue","[5] StringListAttributeComparatorLevenshtein.orders record2PreprocessedValue","[5] StringListAttributeComparatorLevenshtein.orders similarity","[5] StringListAttributeComparatorLevenshtein.orders postproccesedSimilarity","[6] StringListAttributeAsWholeComparatorJaccard.families record1Value","[6] StringListAttributeAsWholeComparatorJaccard.families record2Value","[6] StringListAttributeAsWholeComparatorJaccard.families record1PreprocessedValue","[6] StringListAttributeAsWholeComparatorJaccard.families record2PreprocessedValue","[6] StringListAttributeAsWholeComparatorJaccard.families similarity","[6] StringListAttributeAsWholeComparatorJaccard.families postproccesedSimilarity","[7] StringListAttributeComparatorLevenshtein.families record1Value","[7] StringListAttributeComparatorLevenshtein.families record2Value","[7] StringListAttributeComparatorLevenshtein.families record1PreprocessedValue","[7] StringListAttributeComparatorLevenshtein.families record2PreprocessedValue","[7] StringListAttributeComparatorLevenshtein.families similarity","[7] StringListAttributeComparatorLevenshtein.families postproccesedSimilarity"
"WekaMatchingRule","BIO26367","http://www.wikidata.org/entity/q1366539","1.0",,"manduca sexta","manduca sexta","manduca sexta","manduca sexta","1.0","1.0","manduca sexta","manduca sexta","manduca sexta","manduca sexta","1.0","1.0","[none]","[carolina sphinx, tobacco hornworm, manduca sexta]","[none]","[carolina sphinx, tobacco hornworm, manduca sexta]","0.15384615384615385","0.15384615384615385","none","carolina sphinx tobacco hornworm manduca sexta","none","carolina sphinx tobacco hornworm manduca sexta","0.0","0.0","lepidoptera","lepidoptera","lepidoptera","lepidoptera","1.0","1.0","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","sphingidae","sphingidae","sphingidae","sphingidae","1.0","1.0","[sphingidae]","[sphingidae]","[sphingidae]","[sphingidae]","1.0","1.0"
"WekaMatchingRule","BIO06320","http://www.wikidata.org/entity/q638037","0.0",,"bufo canorus","bufo holdridgei","bufo canorus","bufo holdridgei","0.3333333333333333","0.3333333333333333","bufo canorus","bufo holdridgei","bufo canorus","bufo holdridgei","0.4","0.4","[yosemite toad]","[bufo holdridgei]","[yosemite toad]","[bufo holdridgei]","0.06666666666666665","0.06666666666666665","yosemite toad","bufo holdridgei","yosemite toad","bufo holdridgei","0.0","0.0","anura","anura","anura","anura","1.0","1.0","[anura]","[anura]","[anura]","[anura]","1.0","1.0","bufonidae","bufonidae","bufonidae","bufonidae","1.0","1.0","[bufonidae]","[bufonidae]","[bufonidae]","[bufonidae]","1.0","1.0"
"WekaMatchingRule","BIO15352","http://www.wikidata.org/entity/q628769","0.02","0","empidonax virescens","empidonax flavescens","empidonax virescens","empidonax flavescens","0.3333333333333333","0.3333333333333333","empidonax virescens","empidonax flavescens","empidonax virescens","empidonax flavescens","0.8","0.8","[acadian flycatcher]","[yellowish flycatcher]","[acadian flycatcher]","[yellowish flycatcher]","0.6","0.6","acadian flycatcher","yellowish flycatcher","acadian flycatcher","yellowish flycatcher","0.3333333333333333","0.3333333333333333","passeriformes","dinosaur passeriformes saurischia avetheropoda","passeriformes","dinosaur passeriformes saurischia avetheropoda","0.25","0.25","[passeriformes]","[dinosaur, passeriformes, saurischia, avetheropoda]","[passeriformes]","[dinosaur, passeriformes, saurischia, avetheropoda]","1.0","1.0","tyrannidae","tyrant flycatcher","tyrannidae","tyrant flycatcher","0.0","0.0","[tyrannidae]","[tyrant flycatcher]","[tyrannidae]","[tyrant flycatcher]","0.4117647058823529","0.4117647058823529"
"WekaMatchingRule","BIO02831","http://www.wikidata.org/entity/q2143019","0.04",,"apogonichthys gibbifrons","apogon seminigracaudus","apogonichthys gibbifrons","apogon seminigracaudus","0.0","0.0","apogonichthys gibbifrons","apogon seminigracaudus","apogonichthys gibbifrons","apogon seminigracaudus","0.33333333333333337","0.33333333333333337","[none]","[apogon seminigracaudus]","[none]","[apogon seminigracaudus]","0.13636363636363635","0.13636363636363635","none","apogon seminigracaudus","none","apogon seminigracaudus","0.0","0.0","perciformes","kurtiformes","perciformes","kurtiformes","0.0","0.0","[perciformes]","[kurtiformes]","[perciformes]","[kurtiformes]","0.7272727272727273","0.7272727272727273","apogonidae","apogonidae","apogonidae","apogonidae","1.0","1.0","[apogonidae]","[apogonidae]","[apogonidae]","[apogonidae]","1.0","1.0"
"WekaMatchingRule","BIO32310","http://www.wikidata.org/entity/q963131","0.0",,"percina shumardi","periophthalmus chrysospilos","percina shumardi","periophthalmus chrysospilos","0.0","0.0","percina shumardi","periophthalmus chrysospilos","percina shumardi","periophthalmus chrysospilos","0.2592592592592593","0.2592592592592593","[river darter]","[periophthalmus chrysospilos]","[river darter]","[periophthalmus chrysospilos]","0.14814814814814814","0.14814814814814814","river darter","periophthalmus chrysospilos","river darter","periophthalmus chrysospilos","0.0","0.0","perciformes","gobiiformes","perciformes","gobiiformes","0.0","0.0","[perciformes]","[gobiiformes]","[perciformes]","[gobiiformes]","0.6363636363636364","0.6363636363636364","percidae","oxudercidae gobiidae","percidae","oxudercidae gobiidae","0.0","0.0","[percidae]","[oxudercidae, gobiidae]","[percidae]","[oxudercidae, gobiidae]","0.6363636363636364","0.6363636363636364"
"WekaMatchingRule","BIO36904","http://www.wikidata.org/entity/q2123917",,"0","racomitrium affine","racovitzia harrissoni","racomitrium affine","racovitzia harrissoni","0.0","0.0","racomitrium affine","racovitzia harrissoni","racomitrium affine","racovitzia harrissoni","0.47619047619047616","0.47619047619047616","[racomitrium moss]","[racovitzia harrissoni]","[racomitrium moss]","[racovitzia harrissoni]","0.4285714285714286","0.4285714285714286","racomitrium moss","racovitzia harrissoni","racomitrium moss","racovitzia harrissoni","0.0","0.0","grimmiales","perciformes","grimmiales","perciformes","0.0","0.0","[grimmiales]","[perciformes]","[grimmiales]","[perciformes]","0.2727272727272727","0.2727272727272727","grimmiaceae","bathydraconidae","grimmiaceae","bathydraconidae","0.0","0.0","[grimmiaceae]","[bathydraconidae]","[grimmiaceae]","[bathydraconidae]","0.2666666666666667","0.2666666666666667"
"WekaMatchingRule","BIO17173","http://www.wikidata.org/entity/q2133807","0.0",,"euphilotes bernardino martini","euploea stephensii","euphilotes bernardino martini","euploea stephensii","0.0","0.0","euphilotes bernardino martini","euploea stephensii","euphilotes bernardino martini","euploea stephensii","0.3448275862068966","0.3448275862068966","[none]","[euploea stephensii]","[none]","[euploea stephensii]","0.11111111111111116","0.11111111111111116","none","euploea stephensii","none","euploea stephensii","0.0","0.0","lepidoptera","lepidoptera","lepidoptera","lepidoptera","1.0","1.0","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","lycaenidae","nymphalidae","lycaenidae","nymphalidae","0.0","0.0","[lycaenidae]","[nymphalidae]","[lycaenidae]","[nymphalidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO28999","http://www.wikidata.org/entity/q1824771","0.0",,"nereis vexillosa","nereis tiedmanni","nereis vexillosa","nereis tiedmanni","0.3333333333333333","0.3333333333333333","nereis vexillosa","nereis tiedmanni","nereis vexillosa","nereis tiedmanni","0.4375","0.4375","[none]","[nereis tiedmanni]","[none]","[nereis tiedmanni]","0.125","0.125","none","nereis tiedmanni","none","nereis tiedmanni","0.0","0.0","phyllodocida","phyllodocida","phyllodocida","phyllodocida","1.0","1.0","[phyllodocida]","[phyllodocida]","[phyllodocida]","[phyllodocida]","1.0","1.0","nereididae","nereididae","nereididae","nereididae","1.0","1.0","[nereididae]","[nereididae]","[nereididae]","[nereididae]","1.0","1.0"
"WekaMatchingRule","BIO26627","http://www.wikidata.org/entity/q1825354","0.0",,"megachile mellitarsis","megachile barkeri","megachile mellitarsis","megachile barkeri","0.3333333333333333","0.3333333333333333","megachile mellitarsis","megachile barkeri","megachile mellitarsis","megachile barkeri","0.5714285714285714","0.5714285714285714","[none]","[megachile barkeri]","[none]","[megachile barkeri]","0.05882352941176472","0.05882352941176472","none","megachile barkeri","none","megachile barkeri","0.0","0.0","hymenoptera","hymenoptera","hymenoptera","hymenoptera","1.0","1.0","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","megachilidae","megachilidae","megachilidae","megachilidae","1.0","1.0","[megachilidae]","[megachilidae]","[megachilidae]","[megachilidae]","1.0","1.0"
"WekaMatchingRule","BIO36792","http://www.wikidata.org/entity/q1034859",,"1","quercus acutissima","quercus acutissima","quercus acutissima","quercus acutissima","1.0","1.0","quercus acutissima","quercus acutissima","quercus acutissima","quercus acutissima","1.0","1.0","[sawtooth oak]","[sawtooth oak, quercus acutissima]","[sawtooth oak]","[sawtooth oak, quercus acutissima]","1.0","1.0","sawtooth oak","sawtooth oak quercus acutissima","sawtooth oak","sawtooth oak quercus acutissima","0.5","0.5","fagales","fagales","fagales","fagales","1.0","1.0","[fagales]","[fagales]","[fagales]","[fagales]","1.0","1.0","fagaceae","fagaceae","fagaceae","fagaceae","1.0","1.0","[fagaceae]","[fagaceae]","[fagaceae]","[fagaceae]","1.0","1.0"
"WekaMatchingRule","BIO23389","http://www.wikidata.org/entity/q2147891","0.0",,"lasioglossum cressonii","lasioglossum cessulum","lasioglossum cressonii","lasioglossum cessulum","0.3333333333333333","0.3333333333333333","lasioglossum cressonii","lasioglossum cessulum","lasioglossum cressonii","lasioglossum cessulum","0.7727272727272727","0.7727272727272727","[none]","[lasioglossum cessulum]","[none]","[lasioglossum cessulum]","0.09523809523809523","0.09523809523809523","none","lasioglossum cessulum","none","lasioglossum cessulum","0.0","0.0","hymenoptera","hymenoptera","hymenoptera","hymenoptera","1.0","1.0","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","halictidae","halictidae","halictidae","halictidae","1.0","1.0","[halictidae]","[halictidae]","[halictidae]","[halictidae]","1.0","1.0"
"WekaMatchingRule","BIO01384","http://www.wikidata.org/entity/q501832","0.0",,"alopecurus borealis","aloe scobinifolia","alopecurus borealis","aloe scobinifolia","0.0","0.0","alopecurus borealis","aloe scobinifolia","alopecurus borealis","aloe scobinifolia","0.3157894736842105","0.3157894736842105","[boreal alopecurus]","[aloe scobinifolia]","[boreal alopecurus]","[aloe scobinifolia]","0.05882352941176472","0.05882352941176472","boreal alopecurus","aloe scobinifolia","boreal alopecurus","aloe scobinifolia","0.0","0.0","poales","amaryllidales iridales agavales asparagales","poales","amaryllidales iridales agavales asparagales","0.0","0.0","[poales]","[amaryllidales, iridales, agavales, asparagales]","[poales]","[amaryllidales, iridales, agavales, asparagales]","0.5","0.5","poaceae","asphodelaceae xanthorrhoeaceae","poaceae","asphodelaceae xanthorrhoeaceae","0.0","0.0","[poaceae]","[asphodelaceae, xanthorrhoeaceae]","[poaceae]","[asphodelaceae, xanthorrhoeaceae]","0.5384615384615384","0.5384615384615384"
"WekaMatchingRule","BIO21895","http://www.wikidata.org/entity/q962890","0.0",,"hypsoblennius ionthas","hyphessobrycon amapaensis","hypsoblennius ionthas","hyphessobrycon amapaensis","0.0","0.0","hypsoblennius ionthas","hyphessobrycon amapaensis","hypsoblennius ionthas","hyphessobrycon amapaensis","0.31999999999999995","0.31999999999999995","[freckled blenny]","[hyphessobrycon amapaensis]","[freckled blenny]","[hyphessobrycon amapaensis]","0.16000000000000003","0.16000000000000003","freckled blenny","hyphessobrycon amapaensis","freckled blenny","hyphessobrycon amapaensis","0.0","0.0","perciformes","characiformes","perciformes","characiformes","0.0","0.0","[perciformes]","[characiformes]","[perciformes]","[characiformes]","0.6923076923076923","0.6923076923076923","blenniidae","characidae","blenniidae","characidae","0.0","0.0","[blenniidae]","[characidae]","[blenniidae]","[characidae]","0.4","0.4"
"WekaMatchingRule","BIO23401","http://www.wikidata.org/entity/q2100773","0.0",,"lasioglossum nymphaearum","lasioglossum scoteinum","lasioglossum nymphaearum","lasioglossum scoteinum","0.3333333333333333","0.3333333333333333","lasioglossum nymphaearum","lasioglossum scoteinum","lasioglossum nymphaearum","lasioglossum scoteinum","0.6666666666666667","0.6666666666666667","[none]","[lasioglossum scoteinum]","[none]","[lasioglossum scoteinum]","0.09090909090909094","0.09090909090909094","none","lasioglossum scoteinum","none","lasioglossum scoteinum","0.0","0.0","hymenoptera","hymenoptera","hymenoptera","hymenoptera","1.0","1.0","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","halictidae","halictidae","halictidae","halictidae","1.0","1.0","[halictidae]","[halictidae]","[halictidae]","[halictidae]","1.0","1.0"
"WekaMatchingRule","BIO32483","http://www.wikidata.org/entity/q1761755","0.02",,"peromyscus maniculatus nebrascensis","peromyscus simulus","peromyscus maniculatus nebrascensis","peromyscus simulus","0.25","0.25","peromyscus maniculatus nebrascensis","peromyscus simulus","peromyscus maniculatus nebrascensis","peromyscus simulus","0.4571428571428572","0.4571428571428572","[none]","[nayarit deer mouse, nayarit deermouse, sinaloan deer mouse, nayarit mouse, sinaloan deermouse]","[none]","[nayarit deer mouse, nayarit deermouse, sinaloan deer mouse, nayarit mouse, sinaloan deermouse]","0.23076923076923073","0.23076923076923073","none","nayarit deer mouse nayarit deermouse sinaloan deer mouse nayarit mouse sinaloan deermouse","none","nayarit deer mouse nayarit deermouse sinaloan deer mouse nayarit mouse sinaloan deermouse","0.0","0.0","rodentia","rodentia","rodentia","rodentia","1.0","1.0","[rodentia]","[rodentia]","[rodentia]","[rodentia]","1.0","1.0","cricetidae","cricetidae","cricetidae","cricetidae","1.0","1.0","[cricetidae]","[cricetidae]","[cricetidae]","[cricetidae]","1.0","1.0"
"WekaMatchingRule","BIO21684","http://www.wikidata.org/entity/q1106255","0.0",,"hypleurochilus aequipinnis","hypsibarbus suvattii","hypleurochilus aequipinnis","hypsibarbus suvattii","0.0","0.0","hypleurochilus aequipinnis","hypsibarbus suvattii","hypleurochilus aequipinnis","hypsibarbus suvattii","0.3076923076923077","0.3076923076923077","[oyster blenny]","[suvattis barb, hypsibarbus suvattii]","[oyster blenny]","[suvattis barb, hypsibarbus suvattii]","0.19999999999999996","0.19999999999999996","oyster blenny","suvattis barb hypsibarbus suvattii","oyster blenny","suvattis barb hypsibarbus suvattii","0.0","0.0","perciformes","cypriniformes","perciformes","cypriniformes","0.0","0.0","[perciformes]","[cypriniformes]","[perciformes]","[cypriniformes]","0.6153846153846154","0.6153846153846154","blenniidae","cyprinidae","blenniidae","cyprinidae","0.0","0.0","[blenniidae]","[cyprinidae]","[blenniidae]","[cyprinidae]","0.4","0.4"
"WekaMatchingRule","BIO36080","http://www.wikidata.org/entity/q732798","0.0",,"pseudolucanus capreolus","pseudomesauletes nepalensis","pseudolucanus capreolus","pseudomesauletes nepalensis","0.0","0.0","pseudolucanus capreolus","pseudomesauletes nepalensis","pseudolucanus capreolus","pseudomesauletes nepalensis","0.4444444444444444","0.4444444444444444","[stag beetle]","[pseudomesauletes nepalensis]","[stag beetle]","[pseudomesauletes nepalensis]","0.2222222222222222","0.2222222222222222","stag beetle","pseudomesauletes nepalensis","stag beetle","pseudomesauletes nepalensis","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","lucanidae","rhynchitidae","lucanidae","rhynchitidae","0.0","0.0","[lucanidae]","[rhynchitidae]","[lucanidae]","[rhynchitidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO24691","http://www.wikidata.org/entity/q2050276","0.0",,"limnephilus nogus","limnephilus sackeni","limnephilus nogus","limnephilus sackeni","0.3333333333333333","0.3333333333333333","limnephilus nogus","limnephilus sackeni","limnephilus nogus","limnephilus sackeni","0.631578947368421","0.631578947368421","[none]","[limnephilus sackeni]","[none]","[limnephilus sackeni]","0.10526315789473684","0.10526315789473684","none","limnephilus sackeni","none","limnephilus sackeni","0.0","0.0","trichoptera","trichoptera","trichoptera","trichoptera","1.0","1.0","[trichoptera]","[trichoptera]","[trichoptera]","[trichoptera]","1.0","1.0","limnephilidae","limnephilidae","limnephilidae","limnephilidae","1.0","1.0","[limnephilidae]","[limnephilidae]","[limnephilidae]","[limnephilidae]","1.0","1.0"
"WekaMatchingRule","BIO26638","http://www.wikidata.org/entity/q2042272","0.0",,"megachile wheeleri","megachile coniformis","megachile wheeleri","megachile coniformis","0.3333333333333333","0.3333333333333333","megachile wheeleri","megachile coniformis","megachile wheeleri","megachile coniformis","0.6","0.6","[none]","[megachile coniformis]","[none]","[megachile coniformis]","0.09999999999999998","0.09999999999999998","none","megachile coniformis","none","megachile coniformis","0.0","0.0","hymenoptera","hymenoptera","hymenoptera","hymenoptera","1.0","1.0","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","megachilidae","megachilidae","megachilidae","megachilidae","1.0","1.0","[megachilidae]","[megachilidae]","[megachilidae]","[megachilidae]","1.0","1.0"
"WekaMatchingRule","BIO42840","http://www.wikidata.org/entity/q1056098",,"0","tectaria fimbriata","tectarius coronatus","tectaria fimbriata","tectarius coronatus","0.0","0.0","tectaria fimbriata","tectarius coronatus","tectaria fimbriata","tectarius coronatus","0.4736842105263158","0.4736842105263158","[least halberd fern]","[tectarius coronatus]","[least halberd fern]","[tectarius coronatus]","0.10526315789473684","0.10526315789473684","least halberd fern","tectarius coronatus","least halberd fern","tectarius coronatus","0.0","0.0","polypodiales","littorinimorpha","polypodiales","littorinimorpha","0.0","0.0","[polypodiales]","[littorinimorpha]","[polypodiales]","[littorinimorpha]","0.06666666666666665","0.06666666666666665","tectariaceae","littorinidae","tectariaceae","littorinidae","0.0","0.0","[tectariaceae]","[littorinidae]","[tectariaceae]","[littorinidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO19757","http://www.wikidata.org/entity/q2085914","0.0",,"halictus poeyi","halycaea javana","halictus poeyi","halycaea javana","0.0","0.0","halictus poeyi","halycaea javana","halictus poeyi","halycaea javana","0.33333333333333337","0.33333333333333337","[none]","[halycaea javana]","[none]","[halycaea javana]","0.06666666666666665","0.06666666666666665","none","halycaea javana","none","halycaea javana","0.0","0.0","hymenoptera","hymenoptera","hymenoptera","hymenoptera","1.0","1.0","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","halictidae","braconidae","halictidae","braconidae","0.0","0.0","[halictidae]","[braconidae]","[halictidae]","[braconidae]","0.4","0.4"
"WekaMatchingRule","BIO22695","http://www.wikidata.org/entity/q1585952","0.0",,"juncus stygius","juniperus drupacea","juncus stygius","juniperus drupacea","0.0","0.0","juncus stygius","juniperus drupacea","juncus stygius","juniperus drupacea","0.33333333333333337","0.33333333333333337","[moor rush]","[syrian juniper, juniperus drupacea]","[moor rush]","[syrian juniper, juniperus drupacea]","0.2222222222222222","0.2222222222222222","moor rush","syrian juniper juniperus drupacea","moor rush","syrian juniper juniperus drupacea","0.0","0.0","poales","pinales cupressales","poales","pinales cupressales","0.0","0.0","[poales]","[pinales, cupressales]","[poales]","[pinales, cupressales]","0.7142857142857143","0.7142857142857143","juncaceae","cupressaceae","juncaceae","cupressaceae","0.0","0.0","[juncaceae]","[cupressaceae]","[juncaceae]","[cupressaceae]","0.5","0.5"
"WekaMatchingRule","BIO34664","http://www.wikidata.org/entity/q574447","1.0","1","poecile cinctus","poecile cinctus","poecile cinctus","poecile cinctus","1.0","1.0","poecile cinctus","poecile cinctus","poecile cinctus","poecile cinctus","1.0","1.0","[gray headed chickadee]","[grey headed chickadee, siberian tit]","[gray headed chickadee]","[grey headed chickadee, siberian tit]","0.9523809523809523","0.9523809523809523","gray headed chickadee","grey headed chickadee siberian tit","gray headed chickadee","grey headed chickadee siberian tit","0.3333333333333333","0.3333333333333333","passeriformes","passeriformes saurischia dinosaur avetheropoda","passeriformes","passeriformes saurischia dinosaur avetheropoda","0.25","0.25","[passeriformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","[passeriformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","1.0","1.0","paridae","tit","paridae","tit","0.0","0.0","[paridae]","[tit]","[paridae]","[tit]","0.1428571428571429","0.1428571428571429"
